Continente;cod continente;País;cod pais;UF;cod uf;Via;cod via;ano;Mês;cod mes;Chegadas
Europa;6;Reino Unido;80;São Paulo;25;Aérea;1;2024;Maio;5;4059
África;1;Outros países da África;11;São Paulo;25;Aérea;1;2024;Maio;5;1
Ásia;5;República da Coreia;52;São Paulo;25;Aérea;1;2024;Maio;5;1162
África;1;Outros países da África;11;São Paulo;25;Aérea;1;2024;Maio;5;32
Europa;6;Outros países da Europa;89;São Paulo;25;Aérea;1;2024;Maio;5;1
América Central e Caribe;2;República Dominicana;20;São Paulo;25;Aérea;1;2024;Maio;5;691
Europa;6;República Tcheca;81;São Paulo;25;Aérea;1;2024;Maio;5;127
Europa;6;Romênia;82;São Paulo;25;Aérea;1;2024;Maio;5;168
África;1;Outros países da África;11;São Paulo;25;Aérea;1;2024;Maio;5;3
Europa;6;Rússia;83;São Paulo;25;Aérea;1;2024;Maio;5;1097
América Central e Caribe;2;Outros países da América Central e Caribe;22;São Paulo;25;Aérea;1;2024;Maio;5;9
América Central e Caribe;2;Outros países da América Central e Caribe;22;São Paulo;25;Aérea;1;2024;Maio;5;22
África;1;Outros países da África;11;São Paulo;25;Aérea;1;2024;Maio;5;17
América Central e Caribe;2;Outros países da América Central e Caribe;22;São Paulo;25;Aérea;1;2024;Maio;5;7
África;1;Outros países da África;11;São Paulo;25;Aérea;1;2024;Maio;5;1
África;1;Outros países da África;11;São Paulo;25;Aérea;1;2024;Maio;5;18
África;1;Outros países da África;11;São Paulo;25;Aérea;1;2024;Maio;5;2
Europa;6;Sérvia;84;São Paulo;25;Aérea;1;2024;Maio;5;88
Ásia;5;Síria;53;São Paulo;25;Aérea;1;2024;Maio;5;36
Ásia;5;Outros países da Ásia;56;São Paulo;25;Aérea;1;2024;Maio;5;25
África;1;Outros países da África;11;São Paulo;25;Aérea;1;2024;Maio;5;9
Europa;6;Suécia;85;São Paulo;25;Aérea;1;2024;Maio;5;396
Europa;6;Suíça;86;São Paulo;25;Aérea;1;2024;Maio;5;1063
América do Sul;4;Suriname;35;São Paulo;25;Aérea;1;2024;Maio;5;47
Ásia;5;Tailândia;54;São Paulo;25;Aérea;1;2024;Maio;5;192
Ásia;5;Taiwan;55;São Paulo;25;Aérea;1;2024;Maio;5;163
África;1;Outros países da África;11;São Paulo;25;Aérea;1;2024;Maio;5;14
Ásia;5;Outros países da Ásia;56;São Paulo;25;Aérea;1;2024;Maio;5;8
África;1;Outros países da África;11;São Paulo;25;Aérea;1;2024;Maio;5;130
América Central e Caribe;2;Trinidad e Tobago;21;São Paulo;25;Aérea;1;2024;Maio;5;37
África;1;Tunísia;10;São Paulo;25;Aérea;1;2024;Maio;5;124
Europa;6;Turquia;87;São Paulo;25;Aérea;1;2024;Maio;5;1498
Europa;6;Ucrânia;88;São Paulo;25;Aérea;1;2024;Maio;5;188
África;1;Outros países da África;11;São Paulo;25;Aérea;1;2024;Maio;5;9
América do Sul;4;Uruguai;36;São Paulo;25;Aérea;1;2024;Maio;5;3496
Ásia;5;Outros países da Ásia;56;São Paulo;25;Aérea;1;2024;Maio;5;9
América do Sul;4;Venezuela;37;São Paulo;25;Aérea;1;2024;Maio;5;65
Ásia;5;Outros países da Ásia;56;São Paulo;25;Aérea;1;2024;Maio;5;38
África;1;Outros países da África;11;São Paulo;25;Aérea;1;2024;Maio;5;12
África;1;Outros países da África;11;São Paulo;25;Aérea;1;2024;Maio;5;23
Europa;6;Alemanha;57;São Paulo;25;Aérea;1;2024;Maio;5;1
América do Sul;4;Argentina;26;São Paulo;25;Aérea;1;2024;Maio;5;8
América do Sul;4;Chile;28;São Paulo;25;Aérea;1;2024;Maio;5;4
América do Norte;3;Estados Unidos;24;São Paulo;25;Aérea;1;2024;Maio;5;4
Europa;6;Itália;73;São Paulo;25;Aérea;1;2024;Maio;5;1
América do Sul;4;Uruguai;36;São Paulo;25;Aérea;1;2024;Maio;5;3
África;1;África do Sul;1;Acre;1;Terrestre;2;2024;Maio;5;5
Europa;6;Alemanha;57;Acre;1;Terrestre;2;2024;Maio;5;2
América do Sul;4;Argentina;26;Acre;1;Terrestre;2;2024;Maio;5;11
Europa;6;Áustria;58;Acre;1;Terrestre;2;2024;Maio;5;2
América do Sul;4;Bolívia;27;Acre;1;Terrestre;2;2024;Maio;5;21
América do Norte;3;Canadá;23;Acre;1;Terrestre;2;2024;Maio;5;1
América do Sul;4;Colômbia;29;Acre;1;Terrestre;2;2024;Maio;5;8
América do Sul;4;Equador;30;Acre;1;Terrestre;2;2024;Maio;5;8
Europa;6;Espanha;65;Acre;1;Terrestre;2;2024;Maio;5;4
América do Norte;3;Estados Unidos;24;Acre;1;Terrestre;2;2024;Maio;5;5
Europa;6;Finlândia;67;Acre;1;Terrestre;2;2024;Maio;5;1
Europa;6;França;68;Acre;1;Terrestre;2;2024;Maio;5;6
Europa;6;Holanda;70;Acre;1;Terrestre;2;2024;Maio;5;1
Europa;6;Hungria;71;Acre;1;Terrestre;2;2024;Maio;5;1
Ásia;5;Israel;47;Acre;1;Terrestre;2;2024;Maio;5;1
Europa;6;Itália;73;Acre;1;Terrestre;2;2024;Maio;5;1
Europa;6;Letônia;74;Acre;1;Terrestre;2;2024;Maio;5;1
Europa;6;Outros países da Europa;89;Acre;1;Terrestre;2;2024;Maio;5;1
Oceania;7;Nova Zelândia;91;Acre;1;Terrestre;2;2024;Maio;5;1
América do Sul;4;Peru;34;Acre;1;Terrestre;2;2024;Maio;5;758
Europa;6;Reino Unido;80;Acre;1;Terrestre;2;2024;Maio;5;1
Ásia;5;República da Coreia;52;Acre;1;Terrestre;2;2024;Maio;5;1
Europa;6;Suécia;85;Acre;1;Terrestre;2;2024;Maio;5;3
Europa;6;Suíça;86;Acre;1;Terrestre;2;2024;Maio;5;4
América do Sul;4;Venezuela;37;Acre;1;Terrestre;2;2024;Maio;5;1
América do Sul;4;Argentina;26;Acre;1;Terrestre;2;2024;Maio;5;9
América do Sul;4;Bolívia;27;Acre;1;Terrestre;2;2024;Maio;5;414
América do Sul;4;Chile;28;Acre;1;Terrestre;2;2024;Maio;5;1
Ásia;5;Cingapura;42;Acre;1;Terrestre;2;2024;Maio;5;1
América do Sul;4;Colômbia;29;Acre;1;Terrestre;2;2024;Maio;5;6
América do Norte;3;Estados Unidos;24;Acre;1;Terrestre;2;2024;Maio;5;2
Europa;6;França;68;Acre;1;Terrestre;2;2024;Maio;5;1
Europa;6;Letônia;74;Acre;1;Terrestre;2;2024;Maio;5;1
América do Norte;3;México;25;Acre;1;Terrestre;2;2024;Maio;5;1
América do Sul;4;Peru;34;Acre;1;Terrestre;2;2024;Maio;5;23
América do Sul;4;Peru;34;Acre;1;Terrestre;2;2024;Maio;5;1
Europa;6;Alemanha;57;Amapá;3;Terrestre;2;2024;Maio;5;1
América do Sul;4;Argentina;26;Amapá;3;Terrestre;2;2024;Maio;5;2
Europa;6;Bélgica;59;Amapá;3;Terrestre;2;2024;Maio;5;4
América do Sul;4;Bolívia;27;Amapá;3;Terrestre;2;2024;Maio;5;2
África;1;Outros países da África;11;Amapá;3;Terrestre;2;2024;Maio;5;1
América do Sul;4;Chile;28;Amapá;3;Terrestre;2;2024;Maio;5;2
Ásia;5;China;40;Amapá;3;Terrestre;2;2024;Maio;5;1
América do Sul;4;Colômbia;29;Amapá;3;Terrestre;2;2024;Maio;5;2
Europa;6;Espanha;65;Amapá;3;Terrestre;2;2024;Maio;5;2
América do Norte;3;Estados Unidos;24;Amapá;3;Terrestre;2;2024;Maio;5;1
Europa;6;França;68;Amapá;3;Terrestre;2;2024;Maio;5;1784
América do Sul;4;Guiana;31;Amapá;3;Terrestre;2;2024;Maio;5;9
América Central e Caribe;2;Haiti;16;Amapá;3;Terrestre;2;2024;Maio;5;1
Europa;6;Holanda;70;Amapá;3;Terrestre;2;2024;Maio;5;2
África;1;Marrocos;6;Amapá;3;Terrestre;2;2024;Maio;5;2
Oceania;7;Nova Zelândia;91;Amapá;3;Terrestre;2;2024;Maio;5;1
América do Sul;4;Peru;34;Amapá;3;Terrestre;2;2024;Maio;5;18
Europa;6;Portugal;79;Amapá;3;Terrestre;2;2024;Maio;5;3
Europa;6;Reino Unido;80;Amapá;3;Terrestre;2;2024;Maio;5;1
Ásia;5;República da Coreia;52;Amapá;3;Terrestre;2;2024;Maio;5;1
América Central e Caribe;2;República Dominicana;20;Amapá;3;Terrestre;2;2024;Maio;5;10
América do Sul;4;Suriname;35;Amapá;3;Terrestre;2;2024;Maio;5;10
Europa;6;Alemanha;57;Amazonas;4;Terrestre;2;2024;Maio;5;22
América do Sul;4;Argentina;26;Amazonas;4;Terrestre;2;2024;Maio;5;7
Oceania;7;Austrália;90;Amazonas;4;Terrestre;2;2024;Maio;5;2
Europa;6;Áustria;58;Amazonas;4;Terrestre;2;2024;Maio;5;2
Europa;6;Bélgica;59;Amazonas;4;Terrestre;2;2024;Maio;5;1
América do Sul;4;Bolívia;27;Amazonas;4;Terrestre;2;2024;Maio;5;1
América do Norte;3;Canadá;23;Amazonas;4;Terrestre;2;2024;Maio;5;1
América do Sul;4;Chile;28;Amazonas;4;Terrestre;2;2024;Maio;5;8
América do Sul;4;Colômbia;29;Amazonas;4;Terrestre;2;2024;Maio;5;272
América do Sul;4;Equador;30;Amazonas;4;Terrestre;2;2024;Maio;5;2
Europa;6;Espanha;65;Amazonas;4;Terrestre;2;2024;Maio;5;3
América do Norte;3;Estados Unidos;24;Amazonas;4;Terrestre;2;2024;Maio;5;36
Europa;6;França;68;Amazonas;4;Terrestre;2;2024;Maio;5;12
Europa;6;Grécia;69;Amazonas;4;Terrestre;2;2024;Maio;5;2
América Central e Caribe;2;Guatemala;15;Amazonas;4;Terrestre;2;2024;Maio;5;2
Europa;6;Holanda;70;Amazonas;4;Terrestre;2;2024;Maio;5;2
América Central e Caribe;2;Honduras;17;Amazonas;4;Terrestre;2;2024;Maio;5;1
Europa;6;Hungria;71;Amazonas;4;Terrestre;2;2024;Maio;5;2
Europa;6;Itália;73;Amazonas;4;Terrestre;2;2024;Maio;5;2
Ásia;5;Japão;48;Amazonas;4;Terrestre;2;2024;Maio;5;3
África;1;Marrocos;6;Amazonas;4;Terrestre;2;2024;Maio;5;5
América do Norte;3;México;25;Amazonas;4;Terrestre;2;2024;Maio;5;4
América do Sul;4;Peru;34;Amazonas;4;Terrestre;2;2024;Maio;5;77
Europa;6;Polônia;78;Amazonas;4;Terrestre;2;2024;Maio;5;1
Europa;6;Reino Unido;80;Amazonas;4;Terrestre;2;2024;Maio;5;5
América Central e Caribe;2;República Dominicana;20;Amazonas;4;Terrestre;2;2024;Maio;5;4
Europa;6;Suécia;85;Amazonas;4;Terrestre;2;2024;Maio;5;1
Europa;6;Suíça;86;Amazonas;4;Terrestre;2;2024;Maio;5;6
América do Sul;4;Uruguai;36;Amazonas;4;Terrestre;2;2024;Maio;5;2
América do Sul;4;Venezuela;37;Amazonas;4;Terrestre;2;2024;Maio;5;2
Europa;6;Alemanha;57;Outras Unidades da Federação;99;Terrestre;2;2024;Maio;5;6
América do Sul;4;Bolívia;27;Outras Unidades da Federação;99;Terrestre;2;2024;Maio;5;32
América do Sul;4;Colômbia;29;Outras Unidades da Federação;99;Terrestre;2;2024;Maio;5;2
Europa;6;França;68;Outras Unidades da Federação;99;Terrestre;2;2024;Maio;5;1
Europa;6;Holanda;70;Outras Unidades da Federação;99;Terrestre;2;2024;Maio;5;1
Ásia;5;Japão;48;Outras Unidades da Federação;99;Terrestre;2;2024;Maio;5;1
América do Sul;4;Peru;34;Outras Unidades da Federação;99;Terrestre;2;2024;Maio;5;2
Europa;6;Portugal;79;Outras Unidades da Federação;99;Terrestre;2;2024;Maio;5;1
Europa;6;Reino Unido;80;Outras Unidades da Federação;99;Terrestre;2;2024;Maio;5;2
América do Sul;4;Venezuela;37;Outras Unidades da Federação;99;Terrestre;2;2024;Maio;5;0
Europa;6;Alemanha;57;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;12
América do Sul;4;Argentina;26;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;29
Oceania;7;Austrália;90;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;2
Europa;6;Áustria;58;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;4
Europa;6;Bélgica;59;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;7
América do Sul;4;Bolívia;27;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;2623
Europa;6;Bulgária;60;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;2
África;1;Outros países da África;11;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;1
América do Norte;3;Canadá;23;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;8
América do Sul;4;Chile;28;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;8
Ásia;5;China;40;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;3
América do Sul;4;Colômbia;29;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;64
Europa;6;Dinamarca;62;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;6
América do Sul;4;Equador;30;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;15
Europa;6;Eslovênia;64;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;2
Europa;6;Espanha;65;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;16
América do Norte;3;Estados Unidos;24;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;3
Ásia;5;Filipinas;43;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;1
Europa;6;França;68;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;23
Europa;6;Holanda;70;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;5
América Central e Caribe;2;Honduras;17;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;1
Europa;6;Itália;73;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;4
Ásia;5;Japão;48;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;1
Europa;6;Lituânia;75;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;1
América do Norte;3;México;25;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;14
Europa;6;Noruega;77;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;1
Oceania;7;Nova Zelândia;91;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;2
América do Sul;4;Paraguai;33;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;99
América do Sul;4;Peru;34;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;152
Europa;6;Polônia;78;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;1
Europa;6;Reino Unido;80;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;7
América Central e Caribe;2;República Dominicana;20;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;1
Europa;6;Suécia;85;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;1
Europa;6;Suíça;86;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;14
Ásia;5;Tailândia;54;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;1
América do Sul;4;Venezuela;37;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;4
Europa;6;Alemanha;57;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;6
América do Sul;4;Argentina;26;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;24
Europa;6;Bélgica;59;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;2
América do Sul;4;Bolívia;27;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;5
América do Sul;4;Chile;28;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;2
América do Sul;4;Colômbia;29;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;2
Europa;6;Espanha;65;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;4
América do Norte;3;Estados Unidos;24;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;2
América Central e Caribe;2;Guatemala;15;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;1
Europa;6;Holanda;70;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;1
Europa;6;Itália;73;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;2
Ásia;5;Japão;48;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;4
América do Norte;3;México;25;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;33
América do Sul;4;Paraguai;33;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;1209
América do Sul;4;Peru;34;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;6
América do Sul;4;Uruguai;36;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;3
América do Sul;4;Venezuela;37;Mato Grosso do Sul;12;Terrestre;2;2024;Maio;5;0
América do Sul;4;Argentina;26;Paraná;16;Terrestre;2;2024;Maio;5;112
América do Sul;4;Paraguai;33;Paraná;16;Terrestre;2;2024;Maio;5;1
África;1;África do Sul;1;Paraná;16;Terrestre;2;2024;Maio;5;4
Europa;6;Alemanha;57;Paraná;16;Terrestre;2;2024;Maio;5;203
América do Sul;4;Argentina;26;Paraná;16;Terrestre;2;2024;Maio;5;456
Oceania;7;Austrália;90;Paraná;16;Terrestre;2;2024;Maio;5;10
Europa;6;Áustria;58;Paraná;16;Terrestre;2;2024;Maio;5;7
Europa;6;Bélgica;59;Paraná;16;Terrestre;2;2024;Maio;5;7
América do Sul;4;Bolívia;27;Paraná;16;Terrestre;2;2024;Maio;5;75
Europa;6;Bulgária;60;Paraná;16;Terrestre;2;2024;Maio;5;3
América do Norte;3;Canadá;23;Paraná;16;Terrestre;2;2024;Maio;5;25
América do Sul;4;Chile;28;Paraná;16;Terrestre;2;2024;Maio;5;147
Ásia;5;China;40;Paraná;16;Terrestre;2;2024;Maio;5;17
Ásia;5;China, Hong Kong;41;Paraná;16;Terrestre;2;2024;Maio;5;3
Ásia;5;Outros países da Ásia;56;Paraná;16;Terrestre;2;2024;Maio;5;1
Ásia;5;Cingapura;42;Paraná;16;Terrestre;2;2024;Maio;5;4
América do Sul;4;Colômbia;29;Paraná;16;Terrestre;2;2024;Maio;5;204
América Central e Caribe;2;Costa Rica;12;Paraná;16;Terrestre;2;2024;Maio;5;13
América Central e Caribe;2;Cuba;13;Paraná;16;Terrestre;2;2024;Maio;5;4
Europa;6;Dinamarca;62;Paraná;16;Terrestre;2;2024;Maio;5;15
América Central e Caribe;2;El Salvador;14;Paraná;16;Terrestre;2;2024;Maio;5;3
América do Sul;4;Equador;30;Paraná;16;Terrestre;2;2024;Maio;5;91
Europa;6;Eslováquia;63;Paraná;16;Terrestre;2;2024;Maio;5;21
Europa;6;Eslovênia;64;Paraná;16;Terrestre;2;2024;Maio;5;1
Europa;6;Espanha;65;Paraná;16;Terrestre;2;2024;Maio;5;81
América do Norte;3;Estados Unidos;24;Paraná;16;Terrestre;2;2024;Maio;5;184
Europa;6;Estônia;66;Paraná;16;Terrestre;2;2024;Maio;5;2
Ásia;5;Filipinas;43;Paraná;16;Terrestre;2;2024;Maio;5;3
Europa;6;Finlândia;67;Paraná;16;Terrestre;2;2024;Maio;5;1
Europa;6;França;68;Paraná;16;Terrestre;2;2024;Maio;5;85
Europa;6;Grécia;69;Paraná;16;Terrestre;2;2024;Maio;5;1
América Central e Caribe;2;Guatemala;15;Paraná;16;Terrestre;2;2024;Maio;5;4
Europa;6;Holanda;70;Paraná;16;Terrestre;2;2024;Maio;5;31
Europa;6;Hungria;71;Paraná;16;Terrestre;2;2024;Maio;5;1
Europa;6;Irlanda;72;Paraná;16;Terrestre;2;2024;Maio;5;5
Ásia;5;Israel;47;Paraná;16;Terrestre;2;2024;Maio;5;6
Europa;6;Itália;73;Paraná;16;Terrestre;2;2024;Maio;5;54
Ásia;5;Japão;48;Paraná;16;Terrestre;2;2024;Maio;5;57
Ásia;5;Líbano;49;Paraná;16;Terrestre;2;2024;Maio;5;5
Europa;6;Lituânia;75;Paraná;16;Terrestre;2;2024;Maio;5;2
Europa;6;Outros países da Europa;89;Paraná;16;Terrestre;2;2024;Maio;5;1
África;1;Marrocos;6;Paraná;16;Terrestre;2;2024;Maio;5;1
América do Norte;3;México;25;Paraná;16;Terrestre;2;2024;Maio;5;52
Europa;6;Outros países da Europa;89;Paraná;16;Terrestre;2;2024;Maio;5;2
Ásia;5;Outros países da Ásia;56;Paraná;16;Terrestre;2;2024;Maio;5;16
América Central e Caribe;2;Nicarágua;18;Paraná;16;Terrestre;2;2024;Maio;5;1
Europa;6;Noruega;77;Paraná;16;Terrestre;2;2024;Maio;5;8
Oceania;7;Nova Zelândia;91;Paraná;16;Terrestre;2;2024;Maio;5;4
América Central e Caribe;2;Panamá;19;Paraná;16;Terrestre;2;2024;Maio;5;2
Ásia;5;Paquistão;51;Paraná;16;Terrestre;2;2024;Maio;5;1
América do Sul;4;Paraguai;33;Paraná;16;Terrestre;2;2024;Maio;5;19964
América do Sul;4;Peru;34;Paraná;16;Terrestre;2;2024;Maio;5;132
Europa;6;Polônia;78;Paraná;16;Terrestre;2;2024;Maio;5;9
Europa;6;Portugal;79;Paraná;16;Terrestre;2;2024;Maio;5;9
Europa;6;Reino Unido;80;Paraná;16;Terrestre;2;2024;Maio;5;55
Ásia;5;República da Coreia;52;Paraná;16;Terrestre;2;2024;Maio;5;46
América Central e Caribe;2;República Dominicana;20;Paraná;16;Terrestre;2;2024;Maio;5;11
Europa;6;República Tcheca;81;Paraná;16;Terrestre;2;2024;Maio;5;7
Europa;6;Romênia;82;Paraná;16;Terrestre;2;2024;Maio;5;7
Europa;6;Rússia;83;Paraná;16;Terrestre;2;2024;Maio;5;50
Europa;6;Suécia;85;Paraná;16;Terrestre;2;2024;Maio;5;4
Europa;6;Suíça;86;Paraná;16;Terrestre;2;2024;Maio;5;24
Ásia;5;Tailândia;54;Paraná;16;Terrestre;2;2024;Maio;5;2
Ásia;5;Taiwan;55;Paraná;16;Terrestre;2;2024;Maio;5;30
Europa;6;Turquia;87;Paraná;16;Terrestre;2;2024;Maio;5;3
Europa;6;Ucrânia;88;Paraná;16;Terrestre;2;2024;Maio;5;4
América do Sul;4;Uruguai;36;Paraná;16;Terrestre;2;2024;Maio;5;83
América do Sul;4;Venezuela;37;Paraná;16;Terrestre;2;2024;Maio;5;3
Ásia;5;Outros países da Ásia;56;Paraná;16;Terrestre;2;2024;Maio;5;1
África;1;África do Sul;1;Paraná;16;Terrestre;2;2024;Maio;5;13
Europa;6;Alemanha;57;Paraná;16;Terrestre;2;2024;Maio;5;728
Ásia;5;Arábia Saudita;38;Paraná;16;Terrestre;2;2024;Maio;5;1
África;1;Outros países da África;11;Paraná;16;Terrestre;2;2024;Maio;5;3
América do Sul;4;Argentina;26;Paraná;16;Terrestre;2;2024;Maio;5;12138
Ásia;5;Outros países da Ásia;56;Paraná;16;Terrestre;2;2024;Maio;5;13
Oceania;7;Austrália;90;Paraná;16;Terrestre;2;2024;Maio;5;405
Europa;6;Áustria;58;Paraná;16;Terrestre;2;2024;Maio;5;84
Ásia;5;Outros países da Ásia;56;Paraná;16;Terrestre;2;2024;Maio;5;2
Europa;6;Bélgica;59;Paraná;16;Terrestre;2;2024;Maio;5;115
Europa;6;Outros países da Europa;89;Paraná;16;Terrestre;2;2024;Maio;5;12
América do Sul;4;Bolívia;27;Paraná;16;Terrestre;2;2024;Maio;5;78
Europa;6;Bulgária;60;Paraná;16;Terrestre;2;2024;Maio;5;68
América do Norte;3;Canadá;23;Paraná;16;Terrestre;2;2024;Maio;5;330
Ásia;5;Outros países da Ásia;56;Paraná;16;Terrestre;2;2024;Maio;5;12
América do Sul;4;Chile;28;Paraná;16;Terrestre;2;2024;Maio;5;283
Ásia;5;China;40;Paraná;16;Terrestre;2;2024;Maio;5;199
Ásia;5;China, Hong Kong;41;Paraná;16;Terrestre;2;2024;Maio;5;19
Ásia;5;Outros países da Ásia;56;Paraná;16;Terrestre;2;2024;Maio;5;50
Ásia;5;Cingapura;42;Paraná;16;Terrestre;2;2024;Maio;5;24
América do Sul;4;Colômbia;29;Paraná;16;Terrestre;2;2024;Maio;5;634
América Central e Caribe;2;Costa Rica;12;Paraná;16;Terrestre;2;2024;Maio;5;149
Europa;6;Croácia;61;Paraná;16;Terrestre;2;2024;Maio;5;7
América Central e Caribe;2;Cuba;13;Paraná;16;Terrestre;2;2024;Maio;5;2
Europa;6;Dinamarca;62;Paraná;16;Terrestre;2;2024;Maio;5;93
América Central e Caribe;2;Outros países da América Central e Caribe;22;Paraná;16;Terrestre;2;2024;Maio;5;1
América Central e Caribe;2;El Salvador;14;Paraná;16;Terrestre;2;2024;Maio;5;17
América do Sul;4;Equador;30;Paraná;16;Terrestre;2;2024;Maio;5;387
Europa;6;Eslováquia;63;Paraná;16;Terrestre;2;2024;Maio;5;57
Europa;6;Eslovênia;64;Paraná;16;Terrestre;2;2024;Maio;5;20
Europa;6;Espanha;65;Paraná;16;Terrestre;2;2024;Maio;5;600
América do Norte;3;Estados Unidos;24;Paraná;16;Terrestre;2;2024;Maio;5;1997
Europa;6;Estônia;66;Paraná;16;Terrestre;2;2024;Maio;5;10
Oceania;7;Outros países da Oceania;92;Paraná;16;Terrestre;2;2024;Maio;5;2
Ásia;5;Filipinas;43;Paraná;16;Terrestre;2;2024;Maio;5;12
Europa;6;Finlândia;67;Paraná;16;Terrestre;2;2024;Maio;5;4
Europa;6;França;68;Paraná;16;Terrestre;2;2024;Maio;5;842
Europa;6;Outros países da Europa;89;Paraná;16;Terrestre;2;2024;Maio;5;1
Europa;6;Grécia;69;Paraná;16;Terrestre;2;2024;Maio;5;70
América Central e Caribe;2;Guatemala;15;Paraná;16;Terrestre;2;2024;Maio;5;38
América do Sul;4;Guiana;31;Paraná;16;Terrestre;2;2024;Maio;5;2
Europa;6;Holanda;70;Paraná;16;Terrestre;2;2024;Maio;5;255
América Central e Caribe;2;Honduras;17;Paraná;16;Terrestre;2;2024;Maio;5;19
Europa;6;Hungria;71;Paraná;16;Terrestre;2;2024;Maio;5;16
Ásia;5;Índia;44;Paraná;16;Terrestre;2;2024;Maio;5;92
Ásia;5;Indonésia;45;Paraná;16;Terrestre;2;2024;Maio;5;8
Europa;6;Irlanda;72;Paraná;16;Terrestre;2;2024;Maio;5;125
Europa;6;Outros países da Europa;89;Paraná;16;Terrestre;2;2024;Maio;5;1
Ásia;5;Israel;47;Paraná;16;Terrestre;2;2024;Maio;5;164
Europa;6;Itália;73;Paraná;16;Terrestre;2;2024;Maio;5;249
Ásia;5;Japão;48;Paraná;16;Terrestre;2;2024;Maio;5;98
